"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.535100448E1,-6.939239502E-1,-2.871704102E-2,9.674179077E0,9.699077066E0
3.535332381E1,-6.939239502E-1,-3.111267090E-2,9.674179077E0,9.699084455E0
3.535567367E1,-7.058868408E-1,-2.871704102E-2,9.683746338E0,9.709482171E0
3.535802352E1,-6.986999512E-1,-2.153015137E-2,9.667007446E0,9.692248353E0
3.536034286E1,-7.010955811E-1,-2.632141113E-2,9.667007446E0,9.692433172E0
3.536269271E1,-7.010955811E-1,-3.111267090E-2,9.678970337E0,9.704378898E0
3.536504256E1,-6.986999512E-1,-3.111267090E-2,9.681365967E0,9.706595521E0
3.536736190E1,-6.986999512E-1,-3.349304199E-2,9.674179077E0,9.699435253E0
3.536971175E1,-7.010955811E-1,-2.153015137E-2,9.671783447E0,9.697184829E0
3.537203109E1,-6.963043213E-1,-1.435852051E-2,9.686141968E0,9.711147826E0
3.537438094E1,-7.106628418E-1,-1.914978027E-2,9.678970337E0,9.705043801E0
3.537673080E1,-7.058868408E-1,-1.914978027E-2,9.683746338E0,9.709458589E0
3.537905013E1,-6.986999512E-1,-9.567260742E-3,9.681365967E0,9.706550373E0
3.538139998E1,-6.963043213E-1,2.395629883E-3,9.671783447E0,9.696815998E0
3.538374984E1,-7.106628418E-1,-1.914978027E-2,9.693328857E0,9.719363803E0
3.538606917E1,-7.226257324E-1,-7.171630859E-3,9.690933228E0,9.717840614E0
3.538841903E1,-7.058868408E-1,-4.791259766E-3,9.681365967E0,9.707066816E0
3.539073836E1,-7.082824707E-1,-1.435852051E-2,9.676574707E0,9.702472277E0
3.539308822E1,-7.058868408E-1,-7.171630859E-3,9.683746338E0,9.709442353E0
3.539543807E1,-7.010955811E-1,-9.567260742E-3,9.669403076E0,9.694791509E0
3.539775741E1,-7.058868408E-1,-2.153015137E-2,9.678970337E0,9.704700230E0
3.540010726E1,-7.034912109E-1,-2.392578125E-2,9.674179077E0,9.699753252E0
3.540245711E1,-7.010955811E-1,-1.914978027E-2,9.662216187E0,9.687637656E0
3.540477645E1,-6.963043213E-1,-3.349304199E-2,9.678970337E0,9.704041852E0
3.540712630E1,-6.963043213E-1,-3.588867188E-2,9.678970337E0,9.704050417E0
3.540944564E1,-6.939239502E-1,-1.914978027E-2,9.671783447E0,9.696663973E0
3.541179549E1,-6.939239502E-1,-3.111267090E-2,9.674179077E0,9.699084455E0
3.541414535E1,-6.843414307E-1,-3.588867188E-2,9.669403076E0,9.693656020E0
3.541646468E1,-6.771697998E-1,-4.067993164E-2,9.662216187E0,9.686002035E0
3.541881454E1,-6.867370605E-1,-3.349304199E-2,9.657424927E0,9.681868920E0
3.542113387E1,-6.891326904E-1,-3.349304199E-2,9.659820557E0,9.684428679E0
3.542348373E1,-6.939239502E-1,-2.871704102E-2,9.664611816E0,9.689534389E0
3.542583358E1,-6.915283203E-1,-4.067993164E-2,9.669403076E0,9.694184964E0
3.542815291E1,-6.891326904E-1,-2.153015137E-2,9.659820557E0,9.684394695E0
3.543050277E1,-6.915283203E-1,-2.632141113E-2,9.655044556E0,9.679813511E0
3.543285262E1,-6.843414307E-1,-2.871704102E-2,9.669403076E0,9.693632122E0
3.543517196E1,-6.915283203E-1,-1.196289062E-2,9.645462036E0,9.670227113E0
3.543752181E1,-6.963043213E-1,-7.171630859E-3,9.678970337E0,9.703986703E0
3.543984115E1,-6.939239502E-1,-1.675415039E-2,9.678970337E0,9.703828004E0
3.544219100E1,-7.058868408E-1,-4.791259766E-3,9.681365967E0,9.707066816E0
3.544460189E1,-7.034912109E-1,-1.675415039E-2,9.690933228E0,9.716448292E0
3.544686019E1,-6.963043213E-1,-2.632141113E-2,9.669403076E0,9.694477210E0
3.544921004E1,-6.986999512E-1,-1.914978027E-2,9.688537598E0,9.713717574E0
3.545152938E1,-7.130584717E-1,-1.196289062E-2,9.667007446E0,9.693277488E0
3.545387923E1,-7.154541016E-1,-2.153015137E-2,9.657424927E0,9.683914205E0
3.545622909E1,-7.154541016E-1,-1.914978027E-2,9.655044556E0,9.681535346E0
3.545857894E1,-7.082824707E-1,-2.632141113E-2,9.640686035E0,9.666704925E0
3.546092879E1,-6.939239502E-1,-2.153015137E-2,9.659820557E0,9.684736815E0
3.546327865E1,-6.843414307E-1,-2.392578125E-2,9.671783447E0,9.695993538E0
3.546559798E1,-6.891326904E-1,-2.392578125E-2,9.657424927E0,9.682010769E0
3.546794784E1,-6.915283203E-1,-2.392578125E-2,9.664611816E0,9.689350103E0
3.547029769E1,-6.986999512E-1,-2.871704102E-2,9.669403076E0,9.694656370E0
3.547261703E1,-6.986999512E-1,-1.196289062E-2,9.667007446E0,9.692231822E0
3.547496688E1,-6.891326904E-1,-3.111267090E-2,9.667007446E0,9.691589386E0
3.547728622E1,-6.939239502E-1,-2.871704102E-2,9.662216187E0,9.687144923E0
3.547963607E1,-6.939239502E-1,-2.392578125E-2,9.681365967E0,9.706232527E0
3.548198592E1,-7.034912109E-1,-1.675415039E-2,9.678970337E0,9.704516854E0
3.548430526E1,-7.082824707E-1,-2.153015137E-2,9.674179077E0,9.700096310E0
3.548665511E1,-7.154541016E-1,-2.392578125E-2,9.659820557E0,9.686308905E0
3.548897445E1,-7.130584717E-1,-4.791259766E-3,9.674179077E0,9.700423504E0
3.549132430E1,-7.058868408E-1,-1.435852051E-2,9.659820557E0,9.685588035E0
3.549367416E1,-7.058868408E-1,-2.392578125E-2,9.662216187E0,9.687996197E0
3.549599349E1,-7.082824707E-1,-2.392578125E-2,9.674179077E0,9.700101923E0
3.549834334E1,-7.010955811E-1,-1.675415039E-2,9.676574707E0,9.701954122E0
3.550069320E1,-6.939239502E-1,-7.171630859E-3,9.657424927E0,9.682326069E0
3.550301253E1,-6.963043213E-1,-1.435852051E-2,9.662216187E0,9.687283805E0
3.550536239E1,-7.106628418E-1,-2.392578125E-2,9.669403076E0,9.695512878E0
3.550768172E1,-7.106628418E-1,-1.196289062E-2,9.671783447E0,9.697864705E0
3.551003158E1,-6.939239502E-1,-1.675415039E-2,9.652648926E0,9.677574202E0
3.551238143E1,-6.963043213E-1,-1.435852051E-2,9.662216187E0,9.687283805E0
3.551470077E1,-7.034912109E-1,-1.196289062E-2,9.671783447E0,9.697341803E0
3.551705062E1,-6.986999512E-1,-3.111267090E-2,9.681365967E0,9.706595521E0
3.551936996E1,-7.010955811E-1,-1.675415039E-2,9.686141968E0,9.711496380E0
3.552171981E1,-7.058868408E-1,-1.196289062E-2,9.669403076E0,9.695141835E0
3.552406966E1,-6.939239502E-1,-2.632141113E-2,9.674179077E0,9.699070269E0
3.552638900E1,-6.939239502E-1,-3.111267090E-2,9.667007446E0,9.691931253E0
3.552873885E1,-6.843414307E-1,-2.632141113E-2,9.676574707E0,9.700779045E0
3.553108870E1,-6.915283203E-1,-1.914978027E-2,9.662216187E0,9.686949972E0
3.553340804E1,-7.010955811E-1,-3.588867188E-2,9.659820557E0,9.685295876E0
3.553575790E1,-6.963043213E-1,-2.632141113E-2,9.671783447E0,9.696851426E0
3.553807723E1,-6.939239502E-1,-3.111267090E-2,9.652648926E0,9.677609712E0
3.554042708E1,-6.986999512E-1,-2.392578125E-2,9.667007446E0,9.692253971E0
3.554277694E1,-6.963043213E-1,-2.392578125E-2,9.667007446E0,9.692081568E0
3.554509627E1,-7.010955811E-1,-2.392578125E-2,9.676574707E0,9.701969157E0
3.554744613E1,-6.867370605E-1,-1.914978027E-2,9.681365967E0,9.705710767E0
3.554976546E1,-7.034912109E-1,-9.567260742E-3,9.686141968E0,9.711659881E0
3.555211532E1,-6.963043213E-1,-9.567260742E-3,9.688537598E0,9.713531388E0
3.555446517E1,-6.963043213E-1,-2.153015137E-2,9.683746338E0,9.708771621E0
3.555678451E1,-6.915283203E-1,-1.196289062E-2,9.671783447E0,9.696481299E0
3.555913436E1,-7.178497314E-1,-1.914978027E-2,9.671783447E0,9.698405539E0
3.556148421E1,-7.034912109E-1,-2.632141113E-2,9.667007446E0,9.692606753E0
3.556380355E1,-7.010955811E-1,-1.675415039E-2,9.657424927E0,9.682854534E0
3.556615340E1,-7.058868408E-1,-3.828430176E-2,9.667007446E0,9.692820791E0
3.556847274E1,-6.843414307E-1,-3.828430176E-2,9.674179077E0,9.698429239E0
3.557082259E1,-6.867370605E-1,-2.632141113E-2,9.664611816E0,9.689015542E0
3.557317245E1,-6.843414307E-1,-3.349304199E-2,9.667007446E0,9.691257810E0
3.557549178E1,-6.915283203E-1,-3.588867188E-2,9.667007446E0,9.691776534E0
3.557784164E1,-6.843414307E-1,-2.871704102E-2,9.669403076E0,9.693632122E0
3.558019149E1,-6.963043213E-1,-2.392578125E-2,9.683746338E0,9.708777229E0
3.558251082E1,-6.986999512E-1,-1.914978027E-2,9.671783447E0,9.697006929E0
3.558486068E1,-6.891326904E-1,-1.914978027E-2,9.669403076E0,9.693947928E0
3.558718001E1,-6.843414307E-1,-3.588867188E-2,9.667007446E0,9.691266386E0
3.558952987E1,-6.843414307E-1,-2.153015137E-2,9.676574707E0,9.700767227E0
3.559187972E1,-6.843414307E-1,-2.392578125E-2,9.678970337E0,9.703162496E0
3.559419906E1,-6.939239502E-1,-1.914978027E-2,9.647857666E0,9.672799735E0
3.559654891E1,-7.154541016E-1,-1.675415039E-2,9.655044556E0,9.681530904E0
3.559889876E1,-7.082824707E-1,-3.111267090E-2,9.667007446E0,9.692969876E0
3.560121810E1,-6.891326904E-1,-3.349304199E-2,9.662216187E0,9.686818223E0
3.560356795E1,-6.819610596E-1,-3.828430176E-2,9.659820557E0,9.683938752E0
3.560588729E1,-7.034912109E-1,-2.632141113E-2,9.674179077E0,9.699759457E0
3.560823714E1,-7.010955811E-1,-3.349304199E-2,9.667007446E0,9.692455301E0
3.561058700E1,-6.891326904E-1,-3.349304199E-2,9.667007446E0,9.691597320E0
3.561290633E1,-7.034912109E-1,-3.349304199E-2,9.686141968E0,9.711712922E0
3.561525619E1,-7.058868408E-1,-1.675415039E-2,9.690933228E0,9.716622034E0
3.561757552E1,-7.154541016E-1,-3.349304199E-2,9.671783447E0,9.698267444E0
3.561992538E1,-7.010955811E-1,-4.067993164E-2,9.662216187E0,9.687704140E0
3.562227523E1,-6.986999512E-1,-4.067993164E-2,9.678970337E0,9.704241509E0
3.562459456E1,-6.771697998E-1,-4.307556152E-2,9.669403076E0,9.693181639E0
3.562694442E1,-6.891326904E-1,-3.588867188E-2,9.671783447E0,9.696369780E0
3.562929427E1,-6.843414307E-1,-3.111267090E-2,9.667007446E0,9.691249876E0
3.563161361E1,-6.891326904E-1,-3.111267090E-2,9.664611816E0,9.689199834E0
3.563396346E1,-6.986999512E-1,-2.632141113E-2,9.657424927E0,9.682702652E0
3.563628280E1,-6.939239502E-1,-2.871704102E-2,9.657424927E0,9.682365999E0
3.563863265E1,-6.843414307E-1,-1.914978027E-2,9.650253296E0,9.674506633E0
3.564098250E1,-6.891326904E-1,-1.914978027E-2,9.662216187E0,9.686779249E0
3.564330184E1,-7.034912109E-1,-2.392578125E-2,9.664611816E0,9.690211241E0
3.564565169E1,-6.867370605E-1,-3.349304199E-2,9.667007446E0,9.691427271E0
3.564806258E1,-6.747741699E-1,-3.588867188E-2,9.669403076E0,9.692985300E0
3.565032088E1,-7.010955811E-1,-1.914978027E-2,9.659820557E0,9.685248315E0
3.565267074E1,-6.915283203E-1,-2.632141113E-2,9.667007446E0,9.691745828E0
3.565499007E1,-7.058868408E-1,-1.914978027E-2,9.659820557E0,9.685596323E0
3.565733993E1,-7.178497314E-1,-2.632141113E-2,9.676574707E0,9.703200457E0
3.565968978E1,-6.963043213E-1,-3.349304199E-2,9.671783447E0,9.696873545E0
3.566200912E1,-6.986999512E-1,-2.632141113E-2,9.681365967E0,9.706581346E0
3.566435897E1,-7.010955811E-1,-3.349304199E-2,9.681365967E0,9.706776179E0
3.566670882E1,-6.986999512E-1,-1.435852051E-2,9.671783447E0,9.696998651E0
3.566902816E1,-7.010955811E-1,-2.392578125E-2,9.676574707E0,9.701969157E0
3.567137801E1,-6.939239502E-1,-2.153015137E-2,9.667007446E0,9.691905229E0
3.567369735E1,-6.915283203E-1,-2.871704102E-2,9.662216187E0,9.686973610E0
3.567604720E1,-6.963043213E-1,-1.675415039E-2,9.662216187E0,9.687287652E0
3.567839706E1,-6.963043213E-1,-3.111267090E-2,9.652648926E0,9.677780685E0
3.568071639E1,-7.034912109E-1,-2.392578125E-2,9.664611816E0,9.690211241E0
3.568306624E1,-6.963043213E-1,-2.153015137E-2,9.657424927E0,9.682518240E0
3.568541610E1,-6.939239502E-1,-2.153015137E-2,9.659820557E0,9.684736815E0
3.568773543E1,-7.010955811E-1,-1.914978027E-2,9.664611816E0,9.690027001E0
3.569008529E1,-6.915283203E-1,-3.111267090E-2,9.657424927E0,9.682202003E0
3.569240462E1,-6.986999512E-1,-2.871704102E-2,9.667007446E0,9.692266982E0
3.569475448E1,-6.819610596E-1,-2.392578125E-2,9.662216187E0,9.686282309E0
3.569710433E1,-6.891326904E-1,-2.632141113E-2,9.652648926E0,9.677253121E0
3.569942367E1,-6.843414307E-1,-3.349304199E-2,9.650253296E0,9.674545656E0
3.570177352E1,-6.867370605E-1,-2.871704102E-2,9.647857666E0,9.672310479E0
3.570412337E1,-6.843414307E-1,-2.153015137E-2,9.657424927E0,9.681665299E0
3.570644271E1,-7.034912109E-1,-1.914978027E-2,9.671783447E0,9.697353332E0
3.570879256E1,-6.986999512E-1,-2.871704102E-2,9.671783447E0,9.697030542E0
3.571111190E1,-7.034912109E-1,-2.871704102E-2,9.676574707E0,9.702155565E0
3.571346175E1,-7.130584717E-1,-1.914978027E-2,9.693328857E0,9.719539260E0
3.571581161E1,-6.986999512E-1,-4.791259766E-3,9.690933228E0,9.716089306E0
3.571813094E1,-7.034912109E-1,-1.435852051E-2,9.681365967E0,9.706902340E0
3.572048080E1,-6.891326904E-1,-1.435852051E-2,9.652648926E0,9.677227977E0
3.572283065E1,-6.915283203E-1,-3.111267090E-2,9.669403076E0,9.694149538E0
3.572514998E1,-6.939239502E-1,-2.871704102E-2,9.681365967E0,9.706245520E0
3.572749984E1,-7.034912109E-1,-7.171630859E-3,9.678970337E0,9.704505041E0
3.572981917E1,-7.010955811E-1,-2.153015137E-2,9.671783447E0,9.697184829E0
3.573216903E1,-6.915283203E-1,-3.111267090E-2,9.671783447E0,9.696523834E0
3.573451888E1,-6.915283203E-1,-3.588867188E-2,9.667007446E0,9.691776534E0
3.573683822E1,-6.915283203E-1,-3.588867188E-2,9.667007446E0,9.691776534E0
3.573918807E1,-6.891326904E-1,-2.153015137E-2,9.657424927E0,9.682005145E0
3.574153792E1,-6.939239502E-1,-1.675415039E-2,9.662216187E0,9.687116846E0
3.574385726E1,-7.130584717E-1,-1.675415039E-2,9.669403076E0,9.695673723E0
3.574623763E1,-7.034912109E-1,-1.914978027E-2,9.686141968E0,9.711674048E0
3.574855697E1,-6.915283203E-1,-1.675415039E-2,9.669403076E0,9.694114089E0
3.575090682E1,-7.058868408E-1,-4.791259766E-3,9.657424927E0,9.683189320E0
3.575325667E1,-7.034912109E-1,-2.392578125E-2,9.669403076E0,9.694989849E0
3.575557601E1,-7.058868408E-1,-7.171630859E-3,9.683746338E0,9.709442353E0
3.575792586E1,-6.963043213E-1,-2.392578125E-2,9.671783447E0,9.696845219E0
3.576027572E1,-7.058868408E-1,-1.675415039E-2,9.669403076E0,9.695148930E0
3.576259505E1,-6.915283203E-1,-4.791259766E-3,9.674179077E0,9.698864634E0
3.576494491E1,-7.058868408E-1,-1.914978027E-2,9.688537598E0,9.714237167E0
3.576726424E1,-6.891326904E-1,-2.395629883E-3,9.678970337E0,9.703472388E0
3.576961410E1,-6.915283203E-1,-2.392578125E-2,9.662216187E0,9.686960591E0
3.577196395E1,-6.939239502E-1,-1.675415039E-2,9.667007446E0,9.691895796E0
3.577428328E1,-6.986999512E-1,-2.392578125E-2,9.683746338E0,9.708949336E0
3.577663314E1,-6.986999512E-1,-2.153015137E-2,9.681365967E0,9.706569536E0
3.577898299E1,-6.963043213E-1,-2.392578125E-2,9.681365967E0,9.706402997E0
3.578130233E1,-7.034912109E-1,-2.392578125E-2,9.678970337E0,9.704531885E0
3.578365218E1,-7.010955811E-1,-3.588867188E-2,9.674179077E0,9.699616685E0
3.578597152E1,-7.106628418E-1,-2.632141113E-2,9.664611816E0,9.690740738E0
3.578832137E1,-7.034912109E-1,-2.632141113E-2,9.671783447E0,9.697370146E0
3.579067123E1,-6.939239502E-1,-3.111267090E-2,9.676574707E0,9.701473935E0
3.579299056E1,-6.867370605E-1,-2.392578125E-2,9.669403076E0,9.693788531E0
3.579534041E1,-6.939239502E-1,-2.392578125E-2,9.688537598E0,9.713385799E0
3.579769027E1,-6.986999512E-1,-1.914978027E-2,9.681365967E0,9.706564548E0
3.580000960E1,-7.010955811E-1,-2.871704102E-2,9.674179077E0,9.699592801E0
3.580235946E1,-6.963043213E-1,-1.435852051E-2,9.669403076E0,9.694452111E0
3.580467879E1,-6.915283203E-1,-7.171630859E-3,9.688537598E0,9.713188129E0
3.580702865E1,-7.058868408E-1,4.791259766E-3,9.681365967E0,9.707066816E0
3.580937850E1,-7.130584717E-1,-4.791259766E-3,9.681365967E0,9.707590964E0
3.581169784E1,-6.963043213E-1,-1.196289062E-2,9.669403076E0,9.694448858E0
3.581404769E1,-7.010955811E-1,-1.914978027E-2,9.659820557E0,9.685248315E0
3.581639754E1,-6.939239502E-1,-2.153015137E-2,9.655044556E0,9.679973108E0
3.581871688E1,-7.082824707E-1,-3.111267090E-2,9.667007446E0,9.692969876E0
3.582106673E1,-6.963043213E-1,-1.914978027E-2,9.662216187E0,9.687292091E0
3.582338607E1,-6.915283203E-1,-2.871704102E-2,9.669403076E0,9.694142145E0
3.582573592E1,-6.963043213E-1,-3.828430176E-2,9.662216187E0,9.687348813E0
3.582808578E1,-6.819610596E-1,-2.632141113E-2,9.671783447E0,9.695832030E0
3.583040511E1,-7.010955811E-1,-1.914978027E-2,9.669403076E0,9.694805701E0
3.583275496E1,-7.130584717E-1,-2.392578125E-2,9.667007446E0,9.693299634E0
3.583510482E1,-6.963043213E-1,-4.067993164E-2,9.674179077E0,9.699290458E0
3.583742416E1,-6.986999512E-1,-2.632141113E-2,9.683746338E0,9.708955535E0
3.583977401E1,-6.915283203E-1,-2.153015137E-2,9.693328857E0,9.717988439E0
3.584209334E1,-6.843414307E-1,0.000000000E0,9.664611816E0,9.688810286E0
3.584444320E1,-6.867370605E-1,-1.435852051E-2,9.676574707E0,9.700923256E0
3.584679305E1,-6.963043213E-1,-1.914978027E-2,9.681365967E0,9.706392399E0
3.584911239E1,-6.891326904E-1,-2.395629883E-3,9.686141968E0,9.710625923E0
3.585146224E1,-6.867370605E-1,-1.196289062E-2,9.669403076E0,9.693766386E0
3.585381209E1,-6.963043213E-1,-7.171630859E-3,9.659820557E0,9.684886387E0
3.585613143E1,-7.154541016E-1,-2.632141113E-2,9.662216187E0,9.688704197E0
3.585848128E1,-7.034912109E-1,-2.632141113E-2,9.662216187E0,9.687828154E0
3.586080062E1,-6.891326904E-1,-3.588867188E-2,9.667007446E0,9.691605895E0
3.586315047E1,-6.891326904E-1,-3.588867188E-2,9.674179077E0,9.698759337E0
3.586550033E1,-6.939239502E-1,-2.392578125E-2,9.688537598E0,9.713385799E0
3.586781966E1,-6.915283203E-1,-3.588867188E-2,9.667007446E0,9.691776534E0
3.587016952E1,-6.795654297E-1,-3.111267090E-2,9.669403076E0,9.693303514E0
3.587251937E1,-6.747741699E-1,-2.392578125E-2,9.650253296E0,9.673845218E0
3.587483870E1,-6.986999512E-1,-1.914978027E-2,9.645462036E0,9.670754171E0
3.587718856E1,-6.891326904E-1,-7.171630859E-3,9.659820557E0,9.684373417E0
3.587950790E1,-7.058868408E-1,-2.153015137E-2,9.667007446E0,9.692769096E0
3.588185775E1,-7.034912109E-1,-3.349304199E-2,9.667007446E0,9.692628881E0
3.588420760E1,-6.963043213E-1,-3.349304199E-2,9.659820557E0,9.684941646E0
3.588652694E1,-7.058868408E-1,-3.828430176E-2,9.678970337E0,9.704751862E0
3.588887679E1,-6.915283203E-1,-2.392578125E-2,9.678970337E0,9.703672019E0
3.589122664E1,-6.843414307E-1,-1.435852051E-2,9.669403076E0,9.693600219E0
3.589354598E1,-6.795654297E-1,-3.111267090E-2,9.667007446E0,9.690913793E0
3.589589583E1,-6.771697998E-1,-2.632141113E-2,9.655044556E0,9.678798331E0
3.589821517E1,-6.915283203E-1,-3.588867188E-2,9.659820557E0,9.684608025E0
3.590056502E1,-6.795654297E-1,-3.828430176E-2,9.657424927E0,9.681380639E0
3.590291488E1,-6.699829102E-1,-3.111267090E-2,9.652648926E0,9.675922508E0
3.590523421E1,-6.986999512E-1,-2.632141113E-2,9.662216187E0,9.687481410E0
3.590758407E1,-7.058868408E-1,-2.153015137E-2,9.671783447E0,9.697532409E0
3.590993392E1,-6.867370605E-1,-2.153015137E-2,9.652648926E0,9.677070973E0
3.591225326E1,-6.843414307E-1,-2.153015137E-2,9.647857666E0,9.672122016E0
3.591460311E1,-6.867370605E-1,-1.675415039E-2,9.671783447E0,9.696147871E0
3.591692245E1,-6.986999512E-1,-2.392578125E-2,9.655044556E0,9.680322280E0
3.591927230E1,-6.963043213E-1,-1.435852051E-2,9.664611816E0,9.689673237E0
3.592162215E1,-7.082824707E-1,-1.675415039E-2,9.662216187E0,9.688155985E0
3.592394149E1,-7.106628418E-1,-2.153015137E-2,9.678970337E0,9.705048789E0
3.592629134E1,-7.034912109E-1,-3.588867188E-2,9.678970337E0,9.704568752E0
3.592864120E1,-6.747741699E-1,-3.588867188E-2,9.667007446E0,9.690595500E0
3.593096053E1,-6.819610596E-1,-3.349304199E-2,9.669403076E0,9.693479691E0
3.593331039E1,-6.723785400E-1,-3.349304199E-2,9.655044556E0,9.678486455E0
3.593562972E1,-6.867370605E-1,-3.111267090E-2,9.657424927E0,9.681860978E0
3.593797957E1,-6.867370605E-1,-3.828430176E-2,9.657424927E0,9.681886681E0
3.594032943E1,-7.010955811E-1,-3.588867188E-2,9.676574707E0,9.702006033E0
3.594264876E1,-6.843414307E-1,-4.067993164E-2,9.669403076E0,9.693674943E0
3.594499862E1,-6.915283203E-1,-2.392578125E-2,9.671783447E0,9.696503437E0
3.594734847E1,-6.867370605E-1,-3.828430176E-2,9.683746338E0,9.708141769E0
3.594966781E1,-6.819610596E-1,-3.349304199E-2,9.681365967E0,9.705412905E0
3.595201766E1,-6.963043213E-1,-2.153015137E-2,9.693328857E0,9.718329465E0
3.595436751E1,-7.058868408E-1,-3.588867188E-2,9.669403076E0,9.695200879E0
3.595668685E1,-6.795654297E-1,-3.588867188E-2,9.674179077E0,9.698084243E0
3.595903670E1,-6.891326904E-1,-1.675415039E-2,9.676574707E0,9.701096981E0
3.596135604E1,-6.986999512E-1,-2.871704102E-2,9.681365967E0,9.706588138E0
3.596370589E1,-6.771697998E-1,-2.871704102E-2,9.671783447E0,9.695503012E0
3.596605575E1,-6.747741699E-1,-3.349304199E-2,9.652648926E0,9.676263393E0
3.596837508E1,-6.891326904E-1,-2.153015137E-2,9.652648926E0,9.677241275E0
3.597072494E1,-7.082824707E-1,-1.914978027E-2,9.674179077E0,9.700091319E0
3.597307479E1,-7.010955811E-1,-2.153015137E-2,9.674179077E0,9.699574185E0
3.597539412E1,-6.891326904E-1,-2.153015137E-2,9.671783447E0,9.696327267E0
3.597774398E1,-6.939239502E-1,-2.871704102E-2,9.650253296E0,9.675212855E0
3.598006332E1,-6.891326904E-1,-7.171630859E-3,9.643081665E0,9.667677037E0
3.598241317E1,-6.939239502E-1,-1.914978027E-2,9.659820557E0,9.684731816E0
3.598476302E1,-6.939239502E-1,-3.111267090E-2,9.659820557E0,9.684762859E0
3.598708236E1,-6.843414307E-1,-3.349304199E-2,9.659820557E0,9.684088918E0
3.598943221E1,-6.795654297E-1,-2.153015137E-2,9.638290405E0,9.662241699E0
3.599178206E1,-6.891326904E-1,-1.435852051E-2,9.650253296E0,9.674838433E0
3.599410140E1,-6.939239502E-1,-2.871704102E-2,9.657424927E0,9.682365999E0
3.599645125E1,-6.986999512E-1,-2.871704102E-2,9.678970337E0,9.704198734E0
3.599877059E1,-7.178497314E-1,-2.632141113E-2,9.671783447E0,9.698422351E0
3.600112044E1,-6.867370605E-1,-3.588867188E-2,9.655044556E0,9.679503146E0
3.600347030E1,-6.867370605E-1,-4.547119141E-2,9.662216187E0,9.686696911E0
3.600578963E1,-6.939239502E-1,-3.349304199E-2,9.667007446E0,9.691939187E0
3.600813949E1,-6.867370605E-1,-2.632141113E-2,9.655044556E0,9.679472402E0
3.601048934E1,-7.034912109E-1,-3.588867188E-2,9.671783447E0,9.697400834E0
3.601280868E1,-6.939239502E-1,-3.111267090E-2,9.671783447E0,9.696694978E0
3.601515853E1,-6.939239502E-1,-2.392578125E-2,9.686141968E0,9.710996299E0
3.601747787E1,-6.939239502E-1,-1.675415039E-2,9.674179077E0,9.699049024E0
3.601982772E1,-6.867370605E-1,-1.675415039E-2,9.667007446E0,9.691383877E0
3.602217757E1,-6.963043213E-1,-1.675415039E-2,9.667007446E0,9.692066517E0
3.602449691E1,-6.939239502E-1,-1.196289062E-2,9.659820557E0,9.684720272E0
3.602684676E1,-6.867370605E-1,-1.196289062E-2,9.655044556E0,9.679444006E0
3.602919662E1,-6.795654297E-1,-7.171630859E-3,9.645462036E0,9.669374256E0
3.603154647E1,-6.939239502E-1,-1.196289062E-2,9.657424927E0,9.682330803E0
3.603389632E1,-6.939239502E-1,-1.435852051E-2,9.657424927E0,9.682334059E0
3.603621566E1,-6.963043213E-1,-1.914978027E-2,9.669403076E0,9.694460391E0
3.603856551E1,-6.986999512E-1,-2.153015137E-2,9.657424927E0,9.682690813E0
3.604091537E1,-7.010955811E-1,-1.914978027E-2,9.686141968E0,9.711500808E0
3.604323470E1,-7.034912109E-1,-1.435852051E-2,9.669403076E0,9.694970959E0
3.604558456E1,-7.058868408E-1,-2.392578125E-2,9.657424927E0,9.683217693E0
3.604793441E1,-7.034912109E-1,-2.392578125E-2,9.655044556E0,9.680669279E0
3.605025374E1,-6.891326904E-1,-2.392578125E-2,9.671783447E0,9.696332882E0
3.605266463E1,-6.891326904E-1,-2.153015137E-2,9.686141968E0,9.710649496E0
3.605492293E1,-6.986999512E-1,-1.435852051E-2,9.671783447E0,9.696998651E0
3.605727279E1,-6.963043213E-1,-3.349304199E-2,9.674179077E0,9.699262978E0
3.605962264E1,-6.915283203E-1,-1.675415039E-2,9.667007446E0,9.691724567E0
3.606194198E1,-6.891326904E-1,-1.914978027E-2,9.662216187E0,9.686779249E0
3.606429183E1,-6.986999512E-1,-3.111267090E-2,9.667007446E0,9.692274376E0
3.606664168E1,-6.891326904E-1,-2.632141113E-2,9.667007446E0,9.691575189E0
3.606896102E1,-6.963043213E-1,-2.392578125E-2,9.674179077E0,9.699234659E0
3.607131087E1,-6.915283203E-1,-2.632141113E-2,9.676574707E0,9.701288693E0
3.607363021E1,-6.867370605E-1,-2.871704102E-2,9.671783447E0,9.696175922E0
3.607598006E1,-6.915283203E-1,-3.349304199E-2,9.667007446E0,9.691767959E0
3.607832992E1,-6.819610596E-1,-2.871704102E-2,9.662216187E0,9.686295328E0
3.608064925E1,-6.867370605E-1,-2.871704102E-2,9.669403076E0,9.693801541E0
3.608299911E1,-6.915283203E-1,-2.392578125E-2,9.681365967E0,9.706061552E0
3.608531844E1,-7.010955811E-1,-1.914978027E-2,9.683746338E0,9.709111435E0
3.608766830E1,-7.010955811E-1,-9.567260742E-3,9.678970337E0,9.704333740E0
